index,categorie_hdv,category_philo_y,category_educ_y,category_body,category_gen
32693,0,1,5,3,2
32694,3,2,2,3,4
32695,3,3,2,3,4
32696,0,2,2,4,4
32697,0,5,4,5,3
32698,3,1,0,3,1
32699,1,1,1,3,2
32700,0,3,0,5,0
32701,0,3,5,0,2
32702,1,0,1,3,2
32703,0,1,5,3,2
32704,3,1,3,3,1
32705,0,1,3,5,2
32706,3,1,3,3,1
32707,0,1,0,1,0
32708,3,1,1,4,1
32709,0,0,0,3,0
32710,3,0,1,4,1
32711,3,1,0,0,1
32712,3,0,0,1,0
32713,1,1,1,1,2
32714,3,0,1,2,1
32715,2,3,4,5,3
32716,3,2,2,1,4
32717,2,0,1,1,2
32718,0,3,0,5,0
32719,3,2,2,3,4
32720,3,5,4,5,3
32721,0,1,0,2,0
32722,3,1,3,5,1
32723,3,1,1,2,1
32724,3,2,2,1,4
32725,3,1,1,5,1
32726,3,1,0,5,1
32727,1,1,0,3,0
32728,3,4,3,0,1
32729,0,2,2,4,4
32730,3,4,5,3,1
32731,0,1,1,1,2
32732,0,4,1,1,2
32733,0,1,0,3,0
32734,0,2,2,3,4
32735,1,1,0,3,0
32736,3,1,1,3,1
32737,3,1,0,1,1
32738,3,1,0,1,1
32739,0,1,0,5,0
32740,0,4,0,1,0
32741,0,1,0,3,0
32742,1,0,3,2,2
32743,0,1,3,5,2
32744,3,1,0,2,1
32745,3,3,3,3,1
32746,0,1,0,1,0
32747,3,2,2,4,4
32748,3,1,0,1,1
32749,1,0,3,5,2
32750,1,4,3,0,2
32751,3,1,1,3,1
32752,0,1,3,1,2
32753,0,1,4,5,2
32754,2,3,1,4,2
32755,3,4,3,5,1
32756,2,0,0,5,0
32757,0,1,1,1,2
32758,3,2,2,4,4
32759,0,5,4,5,3
32760,0,2,2,3,4
32761,2,0,4,5,3
32762,0,4,0,2,0
32763,3,1,1,3,1
32764,0,3,3,1,2
32765,0,0,0,0,0
32766,0,2,2,4,4
32767,3,2,2,4,4
32768,3,1,1,3,1
32769,0,1,0,5,0
32770,3,0,1,5,1
32771,3,0,1,1,1
32772,1,0,0,1,0
32773,3,3,0,1,0
32774,3,4,4,5,3
32775,0,2,2,4,4
32776,3,4,0,1,0
32777,0,3,0,0,0
32778,0,1,1,4,2
32779,3,1,0,5,1
32780,0,1,1,3,2
32781,0,0,3,3,2
32782,3,1,0,1,1
32783,0,1,0,1,0
32784,3,1,1,4,1
32785,0,1,1,1,2
32786,0,4,1,4,2
32787,3,2,2,4,4
32788,3,0,0,0,0
32789,3,2,2,3,4
32790,1,2,2,3,4
32791,3,1,0,0,1
32792,0,0,3,0,2
32793,5,2,2,4,4
32794,3,0,5,3,1
32795,0,4,1,4,2
32796,0,1,0,5,0
32797,1,0,0,5,0
32798,0,0,0,1,0
32799,3,0,0,3,0
32800,2,4,0,5,0
32801,2,3,4,2,3
32802,3,4,5,1,1
32803,0,1,1,5,2
32804,3,2,2,3,4
32805,3,2,2,3,4
32806,0,0,5,3,2
32807,3,4,1,4,1
32808,5,1,1,1,2
32809,5,1,1,0,2
32810,3,1,5,3,1
32811,3,2,2,1,4
32812,0,5,4,1,3
32813,3,1,1,1,1
32814,0,4,4,3,2
32815,3,0,0,3,0
32816,0,1,0,5,0
32817,0,3,1,4,2
32818,1,1,3,5,2
32819,1,0,3,1,2
32820,3,1,0,1,1
32821,0,3,4,5,3
32822,0,1,3,2,2
32823,0,1,1,3,2
32824,3,2,2,4,4
32825,3,4,0,5,0
32826,3,1,1,2,1
32827,0,1,1,0,2
32828,0,2,2,2,4
32829,0,4,0,5,0
32830,0,1,1,1,2
32831,0,0,1,3,2
32832,3,3,4,5,3
32833,0,0,0,3,0
32834,0,0,0,2,0
32835,4,1,3,5,2
32836,1,0,1,3,2
32837,3,1,3,0,1
32838,0,3,4,5,3
32839,3,3,0,0,0
32840,3,0,0,1,0
32841,0,5,4,3,3
32842,0,0,3,3,2
32843,3,3,3,4,1
32844,1,2,2,3,4
32845,3,0,0,1,0
32846,0,2,2,4,4
32847,3,2,2,1,4
32848,0,0,1,2,2
32849,0,1,1,1,2
32850,5,3,1,1,2
32851,0,0,1,1,2
32852,3,4,3,3,1
32853,0,0,0,3,0
32854,3,1,3,5,1
32855,0,1,3,1,2
32856,0,0,3,5,2
32857,2,3,0,0,0
32858,2,4,3,1,2
32859,5,0,5,2,2
32860,2,3,0,1,0
32861,2,5,4,1,3
32862,0,2,2,3,4
32863,0,1,3,1,2
32864,3,4,0,0,0
32865,0,2,2,1,4
32866,3,2,2,4,4
32867,0,2,2,4,4
32868,0,1,5,5,2
32869,3,2,2,4,4
32870,0,0,3,1,2
32871,1,1,3,4,2
32872,2,5,4,5,3
32873,3,1,0,1,1
32874,0,1,0,5,0
32875,1,3,0,5,0
32876,3,1,1,1,1
32877,3,1,5,3,1
32878,3,4,1,5,1
32879,0,1,0,0,0
32880,1,0,0,1,0
32881,0,5,4,5,3
32882,3,2,2,1,4
32883,2,2,2,4,4
32884,0,2,2,3,4
32885,0,5,4,2,3
32886,0,1,3,1,2
32887,3,2,2,3,4
32888,0,5,4,1,3
32889,0,1,3,0,2
32890,3,1,0,1,1
32891,0,1,1,4,2
32892,3,4,0,3,0
32893,0,2,2,4,4
32894,3,4,0,5,0
32895,0,0,1,4,2
32896,3,0,0,0,0
32897,1,3,4,1,3
32898,2,5,4,5,3
32899,0,1,0,5,0
32900,3,1,1,5,1
32901,5,1,0,5,0
32902,3,4,0,5,0
32903,3,1,1,1,1
32904,0,5,4,1,3
32905,3,1,1,3,1
32906,0,1,5,5,2
32907,3,2,2,4,4
32908,3,2,2,1,4
32909,0,5,4,5,3
32910,0,0,3,3,2
32911,0,1,3,3,2
32912,0,5,4,5,3
32913,0,5,4,5,3
32914,3,1,0,1,1
32915,2,0,0,5,0
32916,0,4,0,1,0
32917,0,1,5,1,2
32918,0,4,1,1,2
32919,0,5,4,2,3
32920,2,5,4,5,3
32921,3,1,0,1,1
32922,0,5,4,5,3
32923,3,1,0,1,1
32924,0,1,0,5,0
32925,0,1,0,3,0
32926,3,4,0,5,0
32927,3,4,0,5,0
32928,3,1,1,3,1
32929,0,2,2,4,4
32930,0,0,0,0,0
32931,3,2,2,4,4
32932,2,0,0,5,0
32933,3,2,2,3,4
32934,3,0,0,1,0
32935,3,0,5,0,1
32936,3,3,0,5,0
32937,3,5,4,1,3
32938,0,1,3,4,2
32939,0,0,0,1,0
32940,3,3,4,1,3
32941,0,1,5,0,2
32942,1,1,1,3,2
32943,1,4,1,4,2
32944,0,1,5,5,2
32945,0,1,0,0,0
32946,3,1,1,4,1
32947,0,1,5,3,2
32948,2,4,3,0,2
32949,0,1,1,4,2
32950,3,0,0,5,0
32951,3,2,2,3,4
32952,3,2,2,4,4
32953,3,2,2,3,4
32954,0,5,4,0,3
32955,1,0,0,0,0
32956,3,3,1,0,1
32957,0,1,3,1,2
32958,3,1,0,3,1
32959,0,1,0,3,0
32960,3,2,2,4,4
32961,2,5,4,0,3
32962,0,1,1,1,2
32963,3,2,2,3,4
32964,3,1,0,2,1
32965,3,0,3,0,1
32966,0,2,2,1,4
32967,3,1,0,1,1
32968,3,2,2,4,4
32969,0,2,2,1,4
32970,3,4,3,0,1
32971,2,4,0,5,0
32972,3,1,3,3,1
32973,0,1,5,5,2
32974,0,4,0,5,0
32975,3,1,1,1,1
32976,3,3,1,4,1
32977,1,3,1,4,2
32978,0,3,3,1,2
32979,0,4,0,5,0
32980,3,3,4,5,3
32981,0,1,0,1,0
32982,3,0,1,4,1
32983,0,1,5,5,2
32984,2,0,1,4,2
32985,0,1,3,1,2
32986,3,1,5,1,1
32987,0,0,0,3,0
32988,3,1,3,0,1
32989,3,0,1,3,1
32990,0,2,2,4,4
32991,0,1,3,2,2
32992,0,1,5,5,2
32993,5,5,4,0,3
32994,3,4,1,4,1
32995,5,2,2,4,4
32996,2,3,4,5,3
32997,0,1,5,2,2
32998,3,0,1,3,1
32999,1,0,3,0,2
33000,3,0,0,5,0
33001,4,5,4,1,3
33002,0,0,0,3,0
33003,0,1,5,5,2
33004,0,0,0,1,0
33005,0,2,2,1,4
33006,3,2,2,3,4
33007,3,1,1,3,1
33008,1,1,3,5,2
33009,3,0,5,2,1
33010,3,1,0,3,1
33011,0,0,1,4,2
33012,0,1,5,1,2
33013,0,1,5,1,2
33014,2,0,0,1,0
33015,0,1,0,5,0
33016,3,2,2,4,4
33017,0,1,3,5,2
33018,0,1,5,5,2
33019,3,1,3,4,1
33020,1,1,0,3,0
33021,3,4,0,1,0
33022,3,4,0,0,0
33023,3,3,4,3,3
33024,0,4,3,0,2
33025,3,4,0,0,0
33026,3,1,0,0,1
33027,3,1,3,3,1
33028,0,1,0,1,0
33029,3,4,1,3,1
33030,0,1,3,4,2
33031,0,1,3,1,2
33032,3,5,5,2,1
33033,0,1,4,1,2
33034,0,1,1,2,2
33035,0,5,4,3,3
33036,3,2,2,3,4
33037,3,2,2,3,4
33038,3,1,0,1,1
33039,0,5,5,5,2
33040,3,0,1,4,1
33041,3,1,0,5,1
33042,0,4,3,4,2
33043,3,4,3,3,1
33044,2,5,4,5,3
33045,0,2,2,3,4
33046,3,0,1,0,1
33047,1,1,3,2,2
33048,3,1,1,4,1
33049,0,1,3,3,2
33050,3,1,0,2,1
33051,0,2,2,4,4
33052,3,4,1,2,1
33053,3,3,4,0,3
33054,0,1,1,2,2
33055,3,3,3,3,1
33056,1,0,3,3,2
33057,3,0,3,0,1
33058,1,1,3,3,2
33059,3,1,0,3,1
33060,3,1,0,0,1
33061,0,1,3,1,2
33062,2,4,0,0,0
33063,5,2,2,3,4
33064,0,1,1,3,2
33065,3,1,0,1,1
33066,0,1,1,0,2
33067,2,1,0,0,0
33068,3,1,1,3,1
33069,3,2,2,4,4
33070,1,2,2,3,4
33071,0,1,5,5,2
33072,3,3,5,3,1
33073,0,1,5,0,2
33074,3,4,0,0,0
33075,2,3,5,0,2
33076,1,4,0,5,0
33077,0,1,5,1,2
33078,3,0,5,5,1
33079,2,1,0,5,0
33080,3,1,0,3,1
33081,2,5,4,5,3
33082,3,4,5,3,1
33083,3,2,2,4,4
33084,0,1,0,2,0
33085,3,3,0,3,0
33086,3,2,2,4,4
33087,0,1,5,3,2
33088,3,2,2,1,4
33089,4,3,3,3,2
33090,3,3,0,1,0
33091,0,1,1,3,2
33092,0,1,5,1,2
33093,0,2,2,4,4
33094,0,4,0,2,0
33095,0,4,1,4,2
33096,3,4,0,0,0
33097,3,4,1,2,1
33098,3,0,1,3,1
33099,0,0,3,3,2
33100,0,1,5,5,2
33101,0,2,2,3,4
33102,0,0,0,2,0
33103,0,4,4,3,2
33104,3,2,2,3,4
33105,0,0,3,0,2
33106,0,2,2,1,4
33107,0,0,5,1,2
33108,0,1,3,4,2
33109,3,4,1,4,1
33110,0,1,5,5,2
33111,0,0,3,3,2
33112,2,1,0,5,0
33113,0,1,0,0,0
33114,0,1,0,2,0
33115,2,1,0,5,0
33116,3,4,1,3,1
33117,0,1,1,1,2
33118,1,1,0,2,0
33119,0,1,5,2,2
33120,0,4,0,3,0
33121,2,2,2,4,4
33122,0,2,2,4,4
33123,0,2,2,4,4
33124,2,1,1,1,2
33125,3,1,5,0,1
33126,3,2,2,1,4
33127,1,2,2,4,4
33128,3,1,5,3,1
33129,3,2,2,3,4
33130,3,2,2,4,4
33131,3,2,2,4,4
33132,0,1,3,1,2
33133,0,1,5,1,2
33134,5,4,0,3,0
33135,3,0,5,5,1
33136,3,2,2,4,4
33137,2,4,0,5,0
33138,3,2,2,4,4
33139,3,1,4,5,1
33140,2,1,5,2,2
33141,2,1,0,1,0
33142,3,0,1,2,1
33143,0,1,0,5,0
33144,2,4,0,2,0
33145,3,0,3,1,1
33146,0,1,0,3,0
33147,4,0,0,5,0
33148,0,0,0,3,0
33149,0,1,1,3,2
33150,2,3,3,3,2
33151,3,1,1,4,1
33152,1,0,0,1,0
33153,2,0,0,2,0
33154,3,1,0,3,1
33155,3,1,0,2,1
33156,5,2,2,4,4
33157,3,1,1,1,1
33158,3,1,1,3,1
33159,3,1,5,3,1
33160,3,0,0,0,0
33161,1,1,3,3,2
33162,0,4,1,0,2
33163,0,1,1,0,2
33164,0,1,3,1,2
33165,0,1,3,3,2
33166,3,3,1,1,1
33167,3,2,2,4,4
33168,0,4,3,1,2
33169,4,5,4,5,3
33170,0,2,2,1,4
33171,3,5,4,5,3
33172,3,5,4,1,3
33173,0,1,0,1,0
33174,2,1,0,5,0
33175,0,1,3,1,2
33176,3,4,0,3,0
33177,0,4,4,5,3
33178,2,5,5,0,3
33179,0,2,2,4,4
33180,1,0,4,2,3
33181,3,0,3,0,1
33182,0,1,3,3,2
33183,0,1,5,3,2
33184,0,1,1,3,2
33185,0,4,0,1,0
33186,3,0,1,2,1
33187,3,1,1,5,1
33188,5,1,1,3,2
33189,0,1,1,3,2
33190,3,1,0,1,1
33191,0,3,0,5,0
33192,0,1,5,3,2
33193,3,3,0,5,0
33194,0,1,3,3,2
33195,2,2,2,1,4
33196,0,2,2,4,4
33197,3,1,0,2,1
33198,0,1,0,1,0
33199,5,1,1,2,2
33200,5,2,2,3,4
33201,3,1,0,5,1
33202,3,4,3,3,1
33203,3,0,0,3,0
33204,0,1,0,1,0
33205,3,1,0,3,1
33206,3,1,5,5,1
33207,3,1,1,1,1
33208,3,1,3,4,1
33209,3,4,0,1,0
33210,0,1,5,3,2
33211,3,1,3,5,1
33212,0,0,0,3,0
33213,3,0,1,3,1
33214,0,4,1,3,2
33215,0,2,2,4,4
33216,1,1,1,5,2
33217,3,5,4,5,3
33218,0,1,3,3,2
33219,4,1,5,5,2
33220,5,0,3,3,2
33221,3,1,3,0,1
33222,0,2,2,4,4
33223,0,3,3,1,2
33224,0,1,3,3,2
33225,0,4,1,4,2
33226,3,1,1,0,1
33227,3,3,1,5,1
33228,0,1,0,1,0
33229,0,1,3,4,2
33230,0,4,0,5,0
33231,3,0,3,1,1
33232,3,1,1,2,1
33233,0,2,2,3,4
33234,3,0,0,0,0
33235,3,3,3,5,1
33236,1,5,4,5,3
33237,3,0,1,4,1
33238,5,2,2,3,4
33239,4,1,0,0,0
33240,3,2,2,4,4
33241,3,2,2,4,4
33242,3,0,1,0,1
33243,0,1,3,5,2
33244,3,1,0,1,1
33245,3,3,1,4,1
33246,2,0,0,5,0
33247,1,1,5,3,2
33248,0,3,0,1,0
33249,3,4,1,4,1
33250,3,4,0,3,0
33251,0,1,5,5,2
33252,1,5,4,0,3
33253,0,2,2,3,4
33254,0,2,2,3,4
33255,0,1,1,3,2
33256,3,1,5,5,1
33257,0,1,3,1,2
33258,3,1,1,4,1
33259,0,1,1,5,2
33260,2,5,4,1,3
33261,2,0,0,2,0
33262,0,1,0,5,0
33263,0,0,1,1,2
33264,0,1,1,4,2
33265,3,2,2,1,4
33266,0,4,3,4,2
33267,0,2,2,3,4
33268,1,1,0,1,0
33269,3,1,1,3,1
33270,3,1,0,3,1
33271,3,2,2,4,4
33272,2,2,2,3,4
33273,2,2,2,4,4
33274,3,1,0,0,1
33275,3,4,1,2,1
33276,1,1,0,5,0
33277,0,5,4,3,3
33278,3,0,0,0,0
33279,4,5,4,5,3
33280,3,4,1,0,1
33281,3,0,3,4,1
33282,0,1,1,3,2
33283,0,2,2,4,4
33284,1,3,1,3,2
33285,0,1,3,2,2
33286,5,1,1,4,2
33287,0,1,1,4,2
33288,3,1,3,3,1
33289,1,1,5,1,2
33290,0,1,1,1,2
33291,3,4,0,1,0
33292,0,1,0,3,0
33293,1,5,4,3,3
33294,3,1,3,0,1
33295,3,0,1,4,1
33296,3,0,0,5,0
33297,3,4,0,0,0
33298,3,0,3,2,1
33299,2,1,0,0,0
33300,3,0,0,5,0
33301,1,5,4,0,3
33302,0,5,4,1,3
33303,3,1,1,1,1
33304,3,1,3,5,1
33305,3,4,3,4,1
33306,0,1,5,1,2
33307,0,2,2,3,4
33308,3,2,2,4,4
33309,3,4,0,1,0
33310,3,5,4,5,3
33311,3,0,0,5,0
33312,3,1,5,5,1
33313,3,3,4,5,3
33314,5,0,1,0,2
33315,3,3,1,0,1
33316,3,1,5,4,1
33317,0,2,2,1,4
33318,0,4,3,3,2
33319,0,2,2,4,4
33320,3,5,4,0,3
33321,0,3,4,5,3
33322,0,1,0,3,0
33323,3,4,0,5,0
33324,0,1,5,1,2
33325,2,1,3,3,2
33326,3,1,3,3,1
33327,3,1,3,1,1
33328,3,1,3,3,1
33329,3,1,3,0,1
33330,0,5,4,5,3
33331,2,4,0,0,0
33332,3,2,2,4,4
33333,5,5,4,0,3
33334,0,1,1,3,2
33335,3,0,1,4,1
33336,3,1,1,4,1
33337,2,1,5,5,2
33338,0,1,1,3,2
33339,0,2,2,4,4
33340,3,1,0,1,1
33341,1,3,1,4,2
33342,3,1,1,2,1
33343,0,1,0,3,0
33344,0,1,1,1,2
33345,3,2,2,4,4
33346,3,1,1,4,1
33347,3,4,1,0,1
33348,3,2,2,3,4
33349,3,5,4,0,3
33350,0,4,0,1,0
33351,1,3,3,3,2
33352,3,1,1,3,1
33353,3,1,1,2,1
33354,2,2,2,4,4
33355,0,5,4,2,3
33356,0,5,4,5,3
33357,3,0,0,5,0
33358,3,0,3,0,1
33359,2,0,0,1,0
33360,0,5,4,1,3
33361,2,2,2,4,4
33362,3,5,4,0,3
33363,3,1,0,5,1
33364,0,1,0,0,0
33365,3,0,0,3,0
33366,5,0,0,3,0
33367,3,1,0,2,1
33368,3,3,3,3,1
33369,1,4,5,2,2
33370,3,0,1,4,1
33371,0,2,2,4,4
33372,2,1,5,1,2
33373,3,1,0,5,1
33374,3,0,0,1,0
33375,3,4,1,2,1
33376,3,5,4,5,3
33377,3,2,2,3,4
33378,2,5,4,3,3
33379,0,1,5,2,2
33380,5,4,0,5,0
33381,3,0,3,3,1
33382,0,4,1,3,2
33383,0,4,1,0,2
33384,3,0,1,3,1
33385,3,2,2,4,4
33386,0,1,0,3,0
33387,0,1,0,3,0
33388,3,5,4,0,3
33389,3,0,1,0,1
33390,1,1,5,4,2
33391,0,1,1,3,2
33392,3,1,3,3,1
33393,3,2,2,4,4
33394,3,2,2,4,4
33395,3,4,1,4,1
33396,0,4,3,3,2
33397,0,1,0,5,0
33398,3,2,2,4,4
33399,3,1,3,2,1
33400,3,2,2,1,4
33401,3,4,3,5,1
33402,3,1,0,2,1
33403,0,1,5,3,2
33404,3,3,1,3,1
33405,0,1,0,0,0
33406,2,5,4,1,3
33407,1,1,0,1,0
33408,0,3,4,0,3
33409,3,4,0,5,0
33410,1,4,0,0,0
33411,3,3,1,3,1
33412,2,0,0,3,0
33413,0,1,1,3,2
33414,3,1,5,2,1
33415,0,2,2,4,4
33416,1,4,0,0,0
33417,1,4,0,0,0
33418,0,1,1,3,2
33419,0,1,5,2,2
33420,0,5,4,5,3
33421,3,1,1,1,1
33422,1,1,3,3,2
33423,3,1,5,0,1
33424,3,0,0,0,0
33425,0,0,1,3,2
33426,0,1,5,1,2
33427,3,3,4,5,3
33428,3,1,5,1,1
33429,0,1,0,5,0
33430,0,5,5,1,2
33431,3,1,1,3,1
33432,5,5,4,1,3
33433,2,0,5,5,2
33434,3,0,1,2,1
33435,1,4,3,4,2
33436,0,2,2,4,4
33437,0,5,4,5,3
33438,3,5,4,0,3
33439,3,0,5,5,1
33440,1,1,0,5,0
33441,3,4,0,5,0
33442,3,1,0,1,1
33443,0,0,4,5,3
33444,3,5,4,2,3
33445,0,2,2,4,4
33446,2,3,4,5,3
33447,3,1,0,5,1
33448,3,1,1,3,1
33449,3,2,2,3,4
33450,3,0,1,4,1
33451,0,1,3,1,2
33452,3,3,5,5,1
33453,3,1,0,0,1
33454,0,1,5,1,2
33455,2,1,3,1,2
33456,2,1,0,5,0
33457,2,4,5,2,2
33458,1,5,4,0,3
33459,0,0,1,3,2
33460,3,4,5,5,1
33461,0,1,3,0,2
33462,0,1,0,1,0
33463,3,1,0,5,1
33464,0,0,1,4,2
33465,0,2,2,3,4
33466,3,2,2,4,4
33467,3,1,3,2,1
33468,3,1,3,5,1
33469,3,4,0,1,0
33470,3,1,1,4,1
33471,1,2,2,4,4
33472,2,5,4,5,3
33473,3,1,1,2,1
33474,3,3,1,4,1
33475,0,1,1,4,2
33476,2,3,4,5,3
33477,3,2,2,4,4
33478,5,1,5,0,2
33479,0,1,0,3,0
33480,2,5,4,0,3
33481,5,1,5,5,2
33482,3,4,0,5,0
33483,3,4,3,3,1
33484,3,1,4,0,1
33485,2,1,1,4,2
33486,3,2,2,3,4
33487,3,1,0,1,1
33488,0,2,2,4,4
33489,3,4,3,0,1
33490,3,4,1,0,1
33491,0,1,1,1,2
33492,0,1,3,3,2
33493,3,4,1,3,1
33494,1,2,2,1,4
33495,3,4,1,0,1
33496,3,2,2,4,4
33497,3,0,5,0,1
33498,0,2,2,3,4
33499,3,2,2,4,4
33500,0,1,3,1,2
33501,0,4,3,1,2
33502,3,1,1,1,1
33503,3,4,3,5,1
33504,0,1,0,1,0
33505,2,5,4,5,3
33506,3,3,3,5,1
33507,3,1,1,5,1
33508,0,0,4,0,3
33509,3,1,0,5,1
33510,3,4,1,4,1
33511,1,1,5,0,2
33512,0,1,3,3,2
33513,5,2,2,3,4
33514,3,1,0,1,1
33515,3,0,1,1,1
33516,3,4,5,5,1
33517,3,2,2,3,4
33518,3,4,1,4,1
33519,3,4,0,5,0
33520,5,0,3,3,2
33521,1,1,0,5,0
33522,3,1,1,3,1
33523,0,2,2,4,4
33524,0,1,5,5,2
33525,3,4,5,5,1
33526,3,2,2,4,4
33527,3,1,5,1,1
33528,0,5,5,2,2
33529,2,3,4,0,3
33530,2,3,4,0,3
33531,3,5,4,5,3
33532,0,1,5,1,2
33533,0,1,0,1,0
33534,0,1,1,3,2
33535,3,2,2,3,4
33536,3,1,1,1,1
33537,3,1,0,1,1
33538,3,0,0,2,0
33539,3,0,0,2,0
33540,1,1,1,5,2
33541,2,1,0,2,0
33542,4,5,4,5,3
33543,2,0,0,0,0
33544,3,1,0,3,1
33545,3,1,0,5,1
33546,0,1,0,5,0
33547,0,1,5,0,2
33548,2,0,5,3,2
33549,2,0,3,0,2
33550,3,4,0,1,0
33551,2,1,1,2,2
33552,5,2,2,1,4
33553,0,1,1,1,2
33554,3,1,5,1,1
33555,3,1,1,4,1
33556,3,2,2,3,4
33557,3,1,1,0,1
33558,3,1,4,5,1
33559,5,3,4,1,3
33560,3,2,2,1,4
33561,3,4,0,1,0
33562,1,0,3,3,2
33563,0,3,4,0,3
33564,4,5,4,0,3
33565,0,0,3,3,2
33566,0,1,5,2,2
33567,0,5,4,5,3
33568,0,5,4,2,3
33569,3,0,0,0,0
33570,3,3,5,0,1
33571,3,2,2,3,4
33572,0,4,3,1,2
33573,3,4,0,3,0
33574,5,1,1,4,2
33575,0,2,2,4,4
33576,3,2,2,4,4
33577,3,0,3,3,1
33578,1,2,2,1,4
33579,3,1,0,1,1
33580,3,2,2,2,4
33581,1,4,0,5,0
33582,0,1,5,2,2
33583,3,1,0,0,1
33584,3,0,1,1,1
33585,1,5,4,5,3
33586,5,2,2,4,4
33587,1,4,3,3,2
33588,0,1,3,1,2
33589,3,5,4,0,3
33590,3,2,2,3,4
33591,0,2,2,4,4
33592,3,1,3,3,1
33593,3,2,2,4,4
33594,0,5,4,1,3
33595,0,0,3,3,2
33596,0,1,5,4,2
33597,0,1,5,1,2
33598,0,0,1,2,2
33599,2,0,4,5,3
33600,3,5,4,3,3
33601,3,3,5,1,1
33602,3,1,5,0,1
33603,3,5,4,3,3
33604,3,1,0,5,1
33605,3,4,1,0,1
33606,2,3,0,3,0
33607,2,5,4,1,3
33608,3,0,0,2,0
33609,3,2,2,3,4
33610,3,1,3,5,1
33611,2,0,0,1,0
33612,3,0,0,3,0
33613,0,1,1,3,2
33614,0,1,5,3,2
33615,3,1,1,3,1
33616,3,2,2,4,4
33617,3,1,0,2,1
33618,2,1,0,3,0
33619,0,5,5,1,2
33620,3,1,0,1,1
33621,3,1,1,3,1
33622,0,5,4,1,3
33623,3,2,2,4,4
33624,3,4,5,3,1
33625,0,1,1,1,2
33626,0,1,1,4,2
33627,3,1,0,1,1
33628,0,1,1,4,2
33629,5,4,3,0,2
33630,3,0,3,2,1
33631,3,5,4,1,3
33632,0,1,3,3,2
33633,3,0,1,1,1
33634,3,1,3,5,1
33635,3,0,0,1,0
33636,3,4,0,0,0
33637,3,1,0,2,1
33638,3,1,1,4,1
33639,0,4,1,1,2
33640,0,1,3,2,2
33641,2,5,5,5,3
33642,3,4,1,4,1
33643,3,5,4,1,3
33644,3,1,1,4,1
33645,3,1,0,1,1
33646,3,1,3,3,1
33647,0,1,3,4,2
33648,0,0,3,3,2
33649,0,1,4,2,2
33650,3,1,0,0,1
33651,3,3,4,5,3
33652,3,4,0,3,0
33653,2,0,1,4,2
33654,3,1,0,3,1
33655,3,2,2,1,4
33656,0,1,5,1,2
33657,0,2,2,3,4
33658,0,1,0,3,0
33659,3,0,0,2,0
33660,3,0,0,5,0
33661,1,0,0,0,0
33662,0,5,4,2,3
33663,3,4,0,0,0
33664,0,4,5,3,2
33665,0,1,0,0,0
33666,2,5,4,5,3
33667,0,3,5,1,2
33668,3,0,0,5,0
33669,0,2,2,1,4
33670,0,3,3,5,2
33671,0,1,5,1,2
33672,5,2,2,4,4
33673,3,2,2,4,4
33674,0,2,2,1,4
33675,3,3,3,5,1
33676,1,2,2,4,4
33677,3,4,1,4,1
33678,3,3,4,1,3
33679,2,2,2,4,4
33680,5,0,3,3,2
33681,2,1,1,4,2
33682,1,4,3,5,2
33683,0,1,1,2,2
33684,3,1,0,3,1
33685,3,1,3,1,1
33686,3,1,0,3,1
33687,0,1,5,3,2
33688,3,1,5,3,1
33689,0,1,3,3,2
33690,0,0,0,2,0
33691,3,5,4,0,3
33692,0,4,1,3,2
33693,0,1,0,3,0
33694,3,4,3,3,1
33695,0,0,3,5,2
33696,3,1,0,5,1
33697,0,1,0,5,0
33698,0,2,2,3,4
33699,0,1,3,0,2
33700,0,4,5,3,2
33701,3,2,2,3,4
33702,3,1,1,4,1
33703,3,1,0,5,1
33704,3,1,0,0,1
33705,0,0,0,3,0
33706,1,2,2,1,4
33707,0,1,3,3,2
33708,3,3,1,2,1
33709,0,1,0,1,0
33710,3,1,0,1,1
33711,2,1,0,5,0
33712,0,1,0,5,0
33713,0,2,2,4,4
33714,3,1,1,1,1
33715,2,4,3,4,2
33716,3,4,3,2,1
33717,3,1,5,0,1
33718,0,0,0,3,0
33719,0,1,1,4,2
33720,0,1,5,1,2
33721,3,0,0,5,0
33722,0,1,5,1,2
33723,0,0,0,3,0
33724,3,4,0,5,0
33725,3,1,0,5,1
33726,0,4,0,0,0
33727,0,0,0,5,0
33728,1,4,3,4,2
33729,3,4,0,5,0
33730,3,1,5,3,1
33731,3,0,5,3,1
33732,0,1,0,1,0
33733,0,0,3,1,2
33734,0,5,4,2,3
33735,3,4,0,3,0
33736,3,2,2,1,4
33737,0,4,0,2,0
33738,0,1,3,3,2
33739,3,2,2,4,4
33740,0,5,4,5,3
33741,0,1,0,1,0
33742,2,1,1,3,2
33743,5,1,0,1,0
33744,0,0,0,1,0
33745,0,1,1,3,2
33746,3,4,0,5,0
33747,3,3,3,2,1
33748,0,1,0,5,0
33749,0,1,5,2,2
33750,0,1,0,5,0
33751,0,5,5,5,2
33752,0,0,0,0,0
33753,0,2,2,4,4
33754,0,1,0,1,0
33755,3,2,2,1,4
33756,3,4,1,4,1
33757,0,4,0,3,0
33758,3,2,2,4,4
33759,0,1,3,3,2
33760,3,0,4,2,3
33761,3,1,3,3,1
33762,2,1,0,0,0
33763,3,1,3,1,1
33764,0,1,1,1,2
33765,3,1,0,5,1
33766,3,4,0,5,0
